,Undifferentiated,Neutrophil,Monocyte,Baso,Erythroid,Mast,Meg,Eos,Ccr7_DC,Lymphoid,pDC
30574,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30575,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30576,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30577,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30578,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30579,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30580,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30587,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30588,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30589,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30590,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30591,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30592,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30593,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30594,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30595,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30596,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30597,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30598,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30599,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30600,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30601,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30602,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30603,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30604,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30665,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30666,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30667,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30668,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30669,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30670,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30671,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30672,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30673,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30674,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30675,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30676,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30677,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30678,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30679,9.0,26.0,5.0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
30680,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30681,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30682,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30683,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30684,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30685,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30718,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30719,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30720,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30721,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30722,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30723,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30724,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30725,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30726,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30727,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30728,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30729,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30730,4.0,11.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
30731,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30732,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30733,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30734,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30735,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30736,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30737,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30738,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30739,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30740,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30741,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30742,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30743,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30744,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30745,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30746,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30747,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30748,7.0,6.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
30770,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30771,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30775,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30780,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30781,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30782,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30783,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30784,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30785,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30786,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30787,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30788,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30793,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30794,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30795,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30797,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30798,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30799,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30803,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30804,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30805,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30806,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30807,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30808,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30809,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30810,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30811,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30812,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30813,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30823,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30824,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30825,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30826,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30827,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30828,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30829,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30830,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30831,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30832,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30864,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30865,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30866,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30867,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30868,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30869,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30870,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30871,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30872,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30873,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30874,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30875,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30876,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30877,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30878,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30879,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30880,3.0,12.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30881,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30882,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30883,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30884,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30885,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30886,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30887,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30888,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30895,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30896,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30897,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30898,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30899,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30900,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30904,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30905,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30912,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30913,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30914,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30915,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30916,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30920,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30921,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30922,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30923,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30924,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30925,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30926,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30928,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30930,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30932,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30933,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30937,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30938,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30939,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30940,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30941,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30947,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30948,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30949,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30950,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30951,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30952,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30953,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30954,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30961,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30962,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30963,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30964,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30965,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30966,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30967,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30968,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30969,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30970,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30971,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30972,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30973,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30974,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30975,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30992,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30993,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30994,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30995,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30996,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30997,2.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
30998,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30999,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31007,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31008,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31009,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31010,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31011,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31017,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31018,1.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31019,1.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31020,1.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31021,1.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31034,1.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31035,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31036,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31037,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31038,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31039,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31040,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31052,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31053,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31054,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31055,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31056,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31061,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31062,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31063,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31064,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31065,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31066,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31067,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31068,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31069,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31070,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31071,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31072,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31073,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31074,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31075,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31076,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31077,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31078,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31079,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31080,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31081,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31096,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31097,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31109,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31110,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31111,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31112,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31113,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31114,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31115,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31116,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31117,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31140,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31141,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31142,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31143,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31144,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31145,5.0,9.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31153,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31154,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31155,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31156,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31157,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
